178.	2102.63720703125
179.	2237.44189453125
180.	2125.640869140625
181.	2091.7216796875
182.	2110.365234375
183.	2219.15966796875
184.	2351.853271484375
185.	2215.076904296875
186.	2311.51220703125
187.	2349.176025390625
188.	2158.907958984375
189.	2142.7080078125
190.	2094.622314453125
191.	2144.8203125
192.	2036.3590087890625
193.	1991.920654296875
194.	2002.7427978515625
195.	1891.189697265625
196.	1929.7701416015625
197.	1887.8656005859375
198.	1894.98779296875
199.	1826.056884765625
200.	1781.9727783203125
201.	1971.589111328125
202.	2024.411865234375
203.	2011.1884765625
204.	2194.794677734375
205.	2142.013916015625
206.	2363.072265625
207.	2228.8408203125
208.	2322.69775390625
209.	2330.51708984375
210.	2344.0546875
211.	2442.698486328125
212.	2563.438720703125
213.	2637.06982421875
214.	2496.204833984375
215.	2690.456298828125
216.	2789.078125
217.	2877.439697265625
218.	3064.642578125
219.	3011.122802734375
220.	3147.711181640625
221.	3090.416015625
222.	3234.862548828125
223.	3024.63916015625
224.	3227.86572265625
225.	3241.4091796875
226.	3122.44970703125
227.	3212.51904296875
228.	3151.67431640625
229.	3101.612548828125
231.	3266.507080078125
232.	3277.987060546875
233.	3181.64697265625
234.	3347.452392578125
235.	3196.209716796875
236.	3205.4443359375
237.	3112.966064453125
238.	3243.210693359375
239.	3244.668212890625
240.	3204.67236328125
242.	3388.0869140625
243.	3709.9521484375
244.	3774.718017578125
245.	3980.481201171875
246.	3858.185791015625
247.	3913.502197265625
248.	3935.14990234375
249.	3473.52978515625
250.	3466.9658203125
251.	3540.14892578125
252.	3324.192138671875
253.	3315.496826171875
254.	3415.66064453125
255.	3211.369140625
256.	3372.003173828125
257.	3534.013671875
258.	3576.759521484375
259.	3440.649658203125
260.	3448.349365234375
261.	3348.35986328125
262.	3111.92333984375
263.	2924.98388671875
264.	3007.79248046875
265.	3169.566162109375
266.	2877.967041015625
267.	2908.82275390625
268.	3047.91748046875
269.	3004.77490234375
270.	2825.177734375
271.	2848.232177734375
272.	2982.28857421875
